Timestamp,Milisecond,Bus Voltage,Load Voltage,Current(mA),Power(mW),Diff,,
1.63066E+12,605,-1,-1,-1,2458,d0,,
1.63066E+12,605,-1,-1,-1,2428,d0,,
1.63066E+12,605,-1,-1,-1,2460,d0,,
1.63066E+12,605,-1,-1,-1,2444,d0,,
1.63066E+12,625,-1,-1,-1,2434,d0,,
1.63066E+12,625,-1,-1,-1,2458,d0,,
1.63066E+12,625,-1,-1,-1,2416,d0,,
1.63066E+12,625,-1,-1,-1,2444,d0,,
1.63066E+12,626,-1,-1,-1,2444,d0,,
1.63066E+12,626,-1,-1,-1,2444,d0,,
1.63066E+12,626,-1,-1,-1,2842,d0,,
1.63066E+12,627,-1,-1,-1,2416,d0,,
1.63066E+12,627,-1,-1,-1,2454,d0,,
1.63066E+12,627,-1,-1,-1,2434,d0,,
1.63066E+12,627,-1,-1,-1,2424,d0,,
1.63066E+12,627,-1,-1,-1,2438,d0,,
1.63066E+12,627,-1,-1,-1,2452,d0,,
1.63066E+12,627,-1,-1,-1,2428,d0,,
1.63066E+12,627,-1,-1,-1,2434,d0,,
1.63066E+12,627,-1,-1,-1,2448,d0,,
1.63066E+12,627,-1,-1,-1,2448,d0,,
1.63066E+12,641,-1,-1,-1,2504,d0,,
1.63066E+12,641,-1,-1,-1,2454,d0,,
1.63066E+12,641,-1,-1,-1,2470,d0,,
1.63066E+12,664,-1,-1,-1,2428,d0,,
1.63066E+12,666,-1,-1,-1,2452,d0,,
1.63066E+12,666,-1,-1,-1,2442,d0,,
1.63066E+12,666,-1,-1,-1,2424,d0,,
1.63066E+12,666,-1,-1,-1,2434,d0,,
1.63066E+12,666,-1,-1,-1,2452,d0,,
1.63066E+12,667,-1,-1,-1,2460,d0,,
1.63066E+12,667,-1,-1,-1,2736,d0,,
1.63066E+12,667,-1,-1,-1,2434,d0,,
1.63066E+12,667,-1,-1,-1,2680,d0,,
1.63066E+12,667,-1,-1,-1,2442,d0,,
1.63066E+12,667,-1,-1,-1,2422,d0,,
1.63066E+12,669,-1,-1,-1,2448,d0,,
1.63066E+12,669,-1,-1,-1,2444,d0,,
1.63066E+12,670,-1,-1,-1,2432,d0,,
1.63066E+12,670,-1,-1,-1,2434,d0,,
1.63066E+12,670,-1,-1,-1,2454,d0,,
1.63066E+12,682,-1,-1,-1,2444,d0,,
1.63066E+12,682,-1,-1,-1,2454,d0,,
1.63066E+12,683,-1,-1,-1,2464,d0,,
1.63066E+12,683,-1,-1,-1,2458,d0,,
1.63066E+12,706,-1,-1,-1,2346,d0,,
1.63066E+12,707,-1,-1,-1,2434,d0,,
1.63066E+12,707,-1,-1,-1,2526,d0,,
1.63066E+12,707,-1,-1,-1,2432,d0,,
1.63066E+12,707,-1,-1,-1,2442,d0,,
1.63066E+12,707,-1,-1,-1,2460,d0,,
1.63066E+12,707,-1,-1,-1,2442,d0,,
1.63066E+12,708,-1,-1,-1,2418,d0,,
1.63066E+12,708,-1,-1,-1,2442,d0,,
1.63066E+12,708,-1,-1,-1,2416,d0,,
1.63066E+12,708,-1,-1,-1,2438,d0,,
1.63066E+12,708,-1,-1,-1,2432,d0,,
1.63066E+12,708,-1,-1,-1,2510,d0,,
1.63066E+12,708,-1,-1,-1,2454,d0,,
1.63066E+12,708,-1,-1,-1,2448,d0,,
1.63066E+12,708,-1,-1,-1,2684,d0,,
1.63066E+12,709,-1,-1,-1,2454,d0,,
1.63066E+12,718,-1,-1,-1,2458,d0,,
1.63066E+12,718,-1,-1,-1,2468,d0,,
1.63066E+12,718,-1,-1,-1,2454,d0,,
1.63066E+12,744,-1,-1,-1,2452,d0,,
1.63066E+12,744,-1,-1,-1,2454,d0,,
1.63066E+12,745,-1,-1,-1,2474,d0,,
1.63066E+12,745,-1,-1,-1,2432,d0,,
1.63066E+12,745,-1,-1,-1,2422,d0,,
1.63066E+12,745,-1,-1,-1,2460,d0,,
1.63066E+12,745,-1,-1,-1,2454,d0,,
1.63066E+12,745,-1,-1,-1,2438,d0,,
1.63066E+12,745,-1,-1,-1,2434,d0,,
1.63066E+12,745,-1,-1,-1,2460,d0,,
1.63066E+12,745,-1,-1,-1,2424,d0,,
1.63066E+12,745,-1,-1,-1,2442,d0,,
1.63066E+12,746,-1,-1,-1,2434,d0,,
1.63066E+12,746,-1,-1,-1,2454,d0,,
1.63066E+12,746,-1,-1,-1,2428,d0,,
1.63066E+12,746,-1,-1,-1,2370,d0,,
1.63066E+12,746,-1,-1,-1,2460,d0,,
1.63066E+12,756,-1,-1,-1,2452,d0,,
1.63066E+12,757,-1,-1,-1,2444,d0,,
1.63066E+12,757,-1,-1,-1,2576,d0,,
1.63066E+12,757,-1,-1,-1,2454,d0,,
1.63066E+12,786,-1,-1,-1,2706,d0,,
1.63066E+12,786,-1,-1,-1,2432,d0,,
1.63066E+12,786,-1,-1,-1,2366,d0,,
1.63066E+12,786,-1,-1,-1,2444,d0,,
1.63066E+12,787,-1,-1,-1,2422,d0,,
1.63066E+12,787,-1,-1,-1,2448,d0,,
1.63066E+12,787,-1,-1,-1,2478,d0,,
1.63066E+12,787,-1,-1,-1,2428,d0,,
1.63066E+12,787,-1,-1,-1,2424,d0,,
1.63066E+12,787,-1,-1,-1,2660,d0,,
1.63066E+12,787,-1,-1,-1,2434,d0,,
1.63066E+12,787,-1,-1,-1,2350,d0,,
1.63066E+12,787,-1,-1,-1,2448,d0,,
1.63066E+12,787,-1,-1,-1,2452,d0,,
1.63066E+12,787,-1,-1,-1,2432,d0,,
1.63066E+12,787,-1,-1,-1,2444,d0,,
1.63066E+12,787,-1,-1,-1,2444,d0,,
1.63066E+12,801,-1,-1,-1,2448,d0,,
1.63066E+12,802,-1,-1,-1,2428,d0,,
1.63066E+12,802,-1,-1,-1,2398,d0,,
1.63066E+12,802,-1,-1,-1,2442,d0,,
1.63066E+12,829,-1,-1,-1,2432,d0,,
1.63066E+12,829,-1,-1,-1,2438,d0,,
1.63066E+12,829,-1,-1,-1,2536,d0,,
1.63066E+12,829,-1,-1,-1,2432,d0,,
1.63066E+12,829,-1,-1,-1,2452,d0,,
1.63066E+12,829,-1,-1,-1,2458,d0,,
1.63066E+12,829,-1,-1,-1,2428,d0,,
1.63066E+12,829,-1,-1,-1,2452,d0,,
1.63066E+12,829,-1,-1,-1,2442,d0,,
1.63066E+12,829,-1,-1,-1,2614,d0,,
1.63066E+12,829,-1,-1,-1,2434,d0,,
1.63066E+12,829,-1,-1,-1,2428,d0,,
1.63066E+12,829,-1,-1,-1,2448,d0,,
1.63066E+12,829,-1,-1,-1,2434,d0,,
1.63066E+12,830,-1,-1,-1,2434,d0,,
1.63066E+12,830,-1,-1,-1,2424,d0,,
1.63066E+12,830,-1,-1,-1,2418,d0,,
1.63066E+12,845,-1,-1,-1,2448,d0,,
1.63066E+12,845,-1,-1,-1,2438,d0,,
1.63066E+12,845,-1,-1,-1,2408,d0,,
1.63066E+12,845,-1,-1,-1,2468,d0,,
1.63066E+12,845,-1,-1,-1,2434,d0,,
1.63066E+12,845,-1,-1,-1,2434,d0,,
1.63066E+12,845,-1,-1,-1,2454,d0,,
1.63066E+12,845,-1,-1,-1,2424,d0,,
1.63066E+12,846,-1,-1,-1,2448,d0,,
1.63066E+12,878,-1,-1,-1,2452,d0,,
1.63066E+12,878,-1,-1,-1,2424,d0,,
1.63066E+12,878,-1,-1,-1,2428,d0,,
1.63066E+12,878,-1,-1,-1,2460,d0,,
1.63066E+12,878,-1,-1,-1,2572,d0,,
1.63066E+12,878,-1,-1,-1,2624,d0,,
1.63066E+12,878,-1,-1,-1,2434,d0,,
1.63066E+12,878,-1,-1,-1,2362,d0,,
1.63066E+12,878,-1,-1,-1,2432,d0,,
1.63066E+12,878,-1,-1,-1,2432,d0,,
1.63066E+12,878,-1,-1,-1,2448,d0,,
1.63066E+12,878,-1,-1,-1,2448,d0,,
1.63066E+12,878,-1,-1,-1,2428,d0,,
1.63066E+12,878,-1,-1,-1,2428,d0,,
1.63066E+12,879,-1,-1,-1,2448,d0,,
1.63066E+12,879,-1,-1,-1,2678,d0,,
1.63066E+12,879,-1,-1,-1,2346,d0,,
1.63066E+12,888,-1,-1,-1,2438,d0,,
1.63066E+12,888,-1,-1,-1,2444,d0,,
1.63066E+12,888,-1,-1,-1,2434,d0,,
1.63066E+12,888,-1,-1,-1,2434,d0,,
1.63066E+12,918,-1,-1,-1,2444,d0,,
1.63066E+12,919,-1,-1,-1,2428,d0,,
1.63066E+12,919,-1,-1,-1,2412,d0,,
1.63066E+12,920,-1,-1,-1,2480,d0,,
1.63066E+12,920,-1,-1,-1,2398,d0,,
1.63066E+12,920,-1,-1,-1,2496,d0,,
1.63066E+12,920,-1,-1,-1,2432,d0,,
1.63066E+12,920,-1,-1,-1,2452,d0,,
1.63066E+12,921,-1,-1,-1,2488,d0,,
1.63066E+12,921,-1,-1,-1,2448,d0,,
1.63066E+12,921,-1,-1,-1,2460,d0,,
1.63066E+12,921,-1,-1,-1,2464,d0,,
1.63066E+12,921,-1,-1,-1,2796,d0,,
1.63066E+12,922,-1,-1,-1,2468,d0,,
1.63066E+12,923,-1,-1,-1,2452,d0,,
1.63066E+12,923,-1,-1,-1,2434,d0,,
1.63066E+12,923,-1,-1,-1,2444,d0,,
1.63066E+12,932,-1,-1,-1,2454,d0,,
1.63066E+12,933,-1,-1,-1,2500,d0,,
1.63066E+12,933,-1,-1,-1,2428,d0,,
1.63066E+12,933,-1,-1,-1,2438,d0,,
1.63066E+12,933,-1,-1,-1,2424,d0,,
1.63066E+12,933,-1,-1,-1,2432,d0,,
1.63066E+12,933,-1,-1,-1,2434,d0,,
1.63066E+12,933,-1,-1,-1,2464,d0,,
1.63066E+12,933,-1,-1,-1,2452,d0,,
1.63066E+12,933,-1,-1,-1,2416,d0,,
1.63066E+12,969,-1,-1,-1,2448,d0,,
1.63066E+12,970,-1,-1,-1,2460,d0,,
1.63066E+12,970,-1,-1,-1,2424,d0,,
1.63066E+12,970,-1,-1,-1,2434,d0,,
1.63066E+12,970,-1,-1,-1,2452,d0,,
1.63066E+12,970,-1,-1,-1,2454,d0,,
1.63066E+12,970,-1,-1,-1,2424,d0,,
1.63066E+12,970,-1,-1,-1,2478,d0,,
1.63066E+12,970,-1,-1,-1,2470,d0,,
1.63066E+12,970,-1,-1,-1,2442,d0,,
1.63066E+12,971,-1,-1,-1,2716,d0,,
1.63066E+12,971,-1,-1,-1,2448,d0,,
1.63066E+12,971,-1,-1,-1,2454,d0,,
1.63066E+12,971,-1,-1,-1,2428,d0,,
1.63066E+12,971,-1,-1,-1,2442,d0,,
1.63066E+12,971,-1,-1,-1,2468,d0,,
1.63066E+12,971,-1,-1,-1,2412,d0,,
1.63066E+12,984,-1,-1,-1,2438,d0,,
1.63066E+12,984,-1,-1,-1,2454,d0,,
1.63066E+12,984,-1,-1,-1,2422,d0,,
1.63066E+12,984,-1,-1,-1,2434,d0,,
1.63066E+12,984,-1,-1,-1,2524,d0,,
1.63066E+12,984,-1,-1,-1,2454,d0,,
1.63066E+12,984,-1,-1,-1,2448,d0,,
1.63066E+12,984,-1,-1,-1,2432,d0,,
1.63066E+12,13,-1,-1,-1,2464,d0,,
1.63066E+12,14,-1,-1,-1,2454,d0,,
1.63066E+12,14,-1,-1,-1,2424,d0,,
1.63066E+12,14,-1,-1,-1,2454,d0,,
1.63066E+12,14,-1,-1,-1,2406,d0,,
1.63066E+12,14,-1,-1,-1,2444,d0,,
1.63066E+12,14,-1,-1,-1,2424,d0,,
1.63066E+12,14,-1,-1,-1,2454,d0,,
1.63066E+12,14,-1,-1,-1,2438,d0,,
1.63066E+12,16,-1,-1,-1,2474,d0,,
1.63066E+12,16,-1,-1,-1,2434,d0,,
1.63066E+12,16,-1,-1,-1,2434,d0,,
1.63066E+12,16,-1,-1,-1,2448,d0,,
1.63066E+12,16,-1,-1,-1,2448,d0,,
1.63066E+12,16,-1,-1,-1,2458,d0,,
1.63066E+12,16,-1,-1,-1,2438,d0,,
1.63066E+12,17,-1,-1,-1,2432,d0,,
1.63066E+12,26,-1,-1,-1,2454,d0,,
1.63066E+12,26,-1,-1,-1,2454,d0,,
1.63066E+12,27,-1,-1,-1,2438,d0,,
1.63066E+12,27,-1,-1,-1,2448,d0,,
1.63066E+12,57,-1,-1,-1,2422,d0,,
1.63066E+12,58,-1,-1,-1,2454,d0,,
1.63066E+12,58,-1,-1,-1,2432,d0,,
1.63066E+12,58,-1,-1,-1,2464,d0,,
1.63066E+12,58,-1,-1,-1,2468,d0,,
1.63066E+12,58,-1,-1,-1,2422,d0,,
1.63066E+12,58,-1,-1,-1,2432,d0,,
1.63066E+12,58,-1,-1,-1,2706,d0,,
1.63066E+12,59,-1,-1,-1,2438,d0,,
1.63066E+12,59,-1,-1,-1,2360,d0,,
1.63066E+12,59,-1,-1,-1,2464,d0,,
1.63066E+12,59,-1,-1,-1,2432,d0,,
1.63066E+12,59,-1,-1,-1,2428,d0,,
1.63066E+12,59,-1,-1,-1,2442,d0,,
1.63066E+12,59,-1,-1,-1,2514,d0,,
1.63066E+12,59,-1,-1,-1,2458,d0,,
1.63066E+12,59,-1,-1,-1,2444,d0,,
1.63066E+12,71,-1,-1,-1,2490,d0,,
1.63066E+12,71,-1,-1,-1,2378,d0,,
1.63066E+12,71,-1,-1,-1,2428,d0,,
1.63066E+12,71,-1,-1,-1,2442,d0,,
1.63066E+12,71,-1,-1,-1,2470,d0,,
1.63066E+12,71,-1,-1,-1,2452,d0,,
1.63066E+12,72,-1,-1,-1,2428,d0,,
1.63066E+12,72,-1,-1,-1,2478,d0,,
1.63066E+12,72,-1,-1,-1,2452,d0,,
1.63066E+12,106,-1,-1,-1,2434,d0,,
1.63066E+12,106,-1,-1,-1,2438,d0,,
1.63066E+12,106,-1,-1,-1,2680,d0,,
1.63066E+12,106,-1,-1,-1,2438,d0,,
1.63066E+12,106,-1,-1,-1,2424,d0,,
1.63066E+12,107,-1,-1,-1,2448,d0,,
1.63066E+12,107,-1,-1,-1,2454,d0,,
1.63066E+12,107,-1,-1,-1,2428,d0,,
1.63066E+12,107,-1,-1,-1,2428,d0,,
1.63066E+12,107,-1,-1,-1,2468,d0,,
1.63066E+12,107,-1,-1,-1,2442,d0,,
1.63066E+12,108,-1,-1,-1,2428,d0,,
1.63066E+12,108,-1,-1,-1,2442,d0,,
1.63066E+12,108,-1,-1,-1,2578,d0,,
1.63066E+12,108,-1,-1,-1,2432,d0,,
1.63066E+12,108,-1,-1,-1,2484,d0,,
1.63066E+12,108,-1,-1,-1,2448,d0,,
1.63066E+12,121,-1,-1,-1,2464,d0,,
1.63066E+12,121,-1,-1,-1,2424,d0,,
1.63066E+12,121,-1,-1,-1,2474,d0,,
1.63066E+12,121,-1,-1,-1,2496,d0,,
1.63066E+12,121,-1,-1,-1,2424,d0,,
1.63066E+12,121,-1,-1,-1,2432,d0,,
1.63066E+12,121,-1,-1,-1,2452,d0,,
1.63066E+12,121,-1,-1,-1,2602,d0,,
1.63066E+12,121,-1,-1,-1,2424,d0,,
1.63066E+12,122,-1,-1,-1,2432,d0,,
1.63066E+12,156,-1,-1,-1,2424,d0,,
1.63066E+12,156,-1,-1,-1,2474,d0,,
1.63066E+12,156,-1,-1,-1,2444,d0,,
1.63066E+12,157,-1,-1,-1,2484,d0,,
1.63066E+12,157,-1,-1,-1,2788,d0,,
1.63066E+12,158,-1,-1,-1,2566,d0,,
1.63066E+12,158,-1,-1,-1,2592,d0,,
1.63066E+12,158,-1,-1,-1,2588,d0,,
1.63066E+12,158,-1,-1,-1,2566,d0,,
1.63066E+12,158,-1,-1,-1,2566,d0,,
1.63066E+12,158,-1,-1,-1,2588,d0,,
1.63066E+12,159,-1,-1,-1,2586,d0,,
1.63066E+12,159,-1,-1,-1,2560,d0,,
1.63066E+12,159,-1,-1,-1,2592,d0,,
1.63066E+12,159,-1,-1,-1,2586,d0,,
1.63066E+12,159,-1,-1,-1,2570,d0,,
1.63066E+12,160,-1,-1,-1,2566,d0,,
1.63066E+12,169,-1,-1,-1,2614,d0,,
1.63066E+12,170,-1,-1,-1,2542,d0,,
1.63066E+12,170,-1,-1,-1,2566,d0,,
1.63066E+12,195,-1,-1,-1,2582,d0,,
1.63066E+12,196,-1,-1,-1,2572,d0,,
1.63066E+12,196,-1,-1,-1,2560,d0,,
1.63066E+12,196,-1,-1,-1,2578,d0,,
1.63066E+12,196,-1,-1,-1,2592,d0,,
1.63066E+12,196,-1,-1,-1,2562,d0,,
1.63066E+12,196,-1,-1,-1,2704,d0,,
1.63066E+12,196,-1,-1,-1,2582,d0,,
1.63066E+12,196,-1,-1,-1,2578,d0,,
1.63066E+12,197,-1,-1,-1,2578,d0,,
1.63066E+12,197,-1,-1,-1,2550,d0,,
1.63066E+12,197,-1,-1,-1,2570,d0,,
1.63066E+12,197,-1,-1,-1,2582,d0,,
1.63066E+12,197,-1,-1,-1,2566,d0,,
1.63066E+12,198,-1,-1,-1,2592,d0,,
1.63066E+12,198,-1,-1,-1,2546,d0,,
1.63066E+12,198,-1,-1,-1,2556,d0,,
1.63066E+12,209,-1,-1,-1,2694,d0,,
1.63066E+12,209,-1,-1,-1,2578,d0,,
1.63066E+12,209,-1,-1,-1,2506,d0,,
1.63066E+12,209,-1,-1,-1,2834,d0,,
1.63066E+12,233,-1,-1,-1,2638,d0,,
1.63066E+12,234,-1,-1,-1,2710,d0,,
1.63066E+12,234,-1,-1,-1,2542,d0,,
1.63066E+12,234,-1,-1,-1,2654,d0,,
1.63066E+12,234,-1,-1,-1,2582,d0,,
1.63066E+12,234,-1,-1,-1,2566,d0,,
1.63066E+12,234,-1,-1,-1,2578,d0,,
1.63066E+12,234,-1,-1,-1,2586,d0,,
1.63066E+12,235,-1,-1,-1,2562,d0,,
1.63066E+12,235,-1,-1,-1,2602,d0,,
1.63066E+12,235,-1,-1,-1,2592,d0,,
1.63066E+12,235,-1,-1,-1,2578,d0,,
1.63066E+12,235,-1,-1,-1,2560,d0,,
1.63066E+12,235,-1,-1,-1,2598,d0,,
1.63066E+12,235,-1,-1,-1,2588,d0,,
1.63066E+12,235,-1,-1,-1,2572,d0,,
1.63066E+12,235,-1,-1,-1,2570,d0,,
1.63066E+12,245,-1,-1,-1,2598,d0,,
1.63066E+12,245,-1,-1,-1,2560,d0,,
1.63066E+12,245,-1,-1,-1,2484,d0,,
1.63066E+12,275,-1,-1,-1,2592,d0,,
1.63066E+12,275,-1,-1,-1,2570,d0,,
1.63066E+12,275,-1,-1,-1,2572,d0,,
1.63066E+12,275,-1,-1,-1,2546,d0,,
1.63066E+12,275,-1,-1,-1,2592,d0,,
1.63066E+12,275,-1,-1,-1,2576,d0,,
1.63066E+12,275,-1,-1,-1,2582,d0,,
1.63066E+12,275,-1,-1,-1,2720,d0,,
1.63066E+12,276,-1,-1,-1,2578,d0,,
1.63066E+12,276,-1,-1,-1,2570,d0,,
1.63066E+12,276,-1,-1,-1,2700,d0,,
1.63066E+12,276,-1,-1,-1,2602,d0,,
1.63066E+12,276,-1,-1,-1,2582,d0,,
1.63066E+12,276,-1,-1,-1,2576,d0,,
1.63066E+12,276,-1,-1,-1,2596,d0,,
1.63066E+12,276,-1,-1,-1,2606,d0,,
1.63066E+12,276,-1,-1,-1,2860,d0,,
1.63066E+12,284,-1,-1,-1,2572,d0,,
1.63066E+12,284,-1,-1,-1,2582,d0,,
1.63066E+12,284,-1,-1,-1,2632,d0,,
1.63066E+12,285,-1,-1,-1,2562,d0,,
1.63066E+12,316,-1,-1,-1,2848,d0,,
1.63066E+12,316,-1,-1,-1,2570,d0,,
1.63066E+12,317,-1,-1,-1,2566,d0,,
1.63066E+12,317,-1,-1,-1,2596,d0,,
1.63066E+12,317,-1,-1,-1,2534,d0,,
1.63066E+12,317,-1,-1,-1,2546,d0,,
1.63066E+12,317,-1,-1,-1,2576,d0,,
1.63066E+12,317,-1,-1,-1,2586,d0,,
1.63066E+12,317,-1,-1,-1,2572,d0,,
1.63066E+12,317,-1,-1,-1,2570,d0,,
1.63066E+12,317,-1,-1,-1,2792,d0,,
1.63066E+12,317,-1,-1,-1,2650,d0,,
1.63066E+12,318,-1,-1,-1,2578,d0,,
1.63066E+12,318,-1,-1,-1,2556,d0,,
1.63066E+12,318,-1,-1,-1,2606,d0,,
1.63066E+12,318,-1,-1,-1,2592,d0,,
1.63066E+12,318,-1,-1,-1,2566,d0,,
1.63066E+12,326,-1,-1,-1,2664,d0,,
1.63066E+12,327,-1,-1,-1,2542,d0,,
1.63066E+12,327,-1,-1,-1,2576,d0,,
1.63066E+12,355,-1,-1,-1,2576,d0,,
1.63066E+12,355,-1,-1,-1,2566,d0,,
1.63066E+12,355,-1,-1,-1,2552,d0,,
1.63066E+12,356,-1,-1,-1,2582,d0,,
1.63066E+12,356,-1,-1,-1,2606,d0,,
1.63066E+12,356,-1,-1,-1,2570,d0,,
1.63066E+12,356,-1,-1,-1,2562,d0,,
1.63066E+12,356,-1,-1,-1,2614,d0,,
1.63066E+12,356,-1,-1,-1,2576,d0,,
1.63066E+12,356,-1,-1,-1,2560,d0,,
1.63066E+12,356,-1,-1,-1,2576,d0,,
1.63066E+12,357,-1,-1,-1,2756,d0,,
1.63066E+12,357,-1,-1,-1,2644,d0,,
1.63066E+12,357,-1,-1,-1,2572,d0,,
1.63066E+12,357,-1,-1,-1,2588,d0,,
1.63066E+12,357,-1,-1,-1,2608,d0,,
1.63066E+12,357,-1,-1,-1,2552,d0,,
1.63066E+12,366,-1,-1,-1,2570,d0,,
1.63066E+12,367,-1,-1,-1,2710,d0,,
1.63066E+12,367,-1,-1,-1,2586,d0,,
1.63066E+12,367,-1,-1,-1,2560,d0,,
1.63066E+12,393,-1,-1,-1,2588,d0,,
1.63066E+12,393,-1,-1,-1,2570,d0,,
1.63066E+12,393,-1,-1,-1,2724,d0,,
1.63066E+12,393,-1,-1,-1,2576,d0,,
1.63066E+12,394,-1,-1,-1,2592,d0,,
1.63066E+12,394,-1,-1,-1,2572,d0,,
1.63066E+12,395,-1,-1,-1,2478,d0,,
1.63066E+12,395,-1,-1,-1,2586,d0,,
1.63066E+12,395,-1,-1,-1,2588,d0,,
1.63066E+12,395,-1,-1,-1,2566,d0,,
1.63066E+12,395,-1,-1,-1,2566,d0,,
1.63066E+12,395,-1,-1,-1,2596,d0,,
1.63066E+12,395,-1,-1,-1,2592,d0,,
1.63066E+12,395,-1,-1,-1,2566,d0,,
1.63066E+12,395,-1,-1,-1,2596,d0,,
1.63066E+12,395,-1,-1,-1,2540,d0,,
1.63066E+12,395,-1,-1,-1,2556,d0,,
1.63066E+12,404,-1,-1,-1,2562,d0,,
1.63066E+12,404,-1,-1,-1,2592,d0,,
1.63066E+12,405,-1,-1,-1,2572,d0,,
1.63066E+12,405,-1,-1,-1,2560,d0,,
1.63066E+12,433,-1,-1,-1,2582,d0,,
1.63066E+12,433,-1,-1,-1,2716,d0,,
1.63066E+12,434,-1,-1,-1,2808,d0,,
1.63066E+12,434,-1,-1,-1,2638,d0,,
1.63066E+12,434,-1,-1,-1,2592,d0,,
1.63066E+12,434,-1,-1,-1,2566,d0,,
1.63066E+12,434,-1,-1,-1,2578,d0,,
1.63066E+12,434,-1,-1,-1,2602,d0,,
1.63066E+12,434,-1,-1,-1,2756,d0,,
1.63066E+12,434,-1,-1,-1,2566,d0,,
1.63066E+12,434,-1,-1,-1,2578,d0,,
1.63066E+12,434,-1,-1,-1,2576,d0,,
1.63066E+12,434,-1,-1,-1,2560,d0,,
1.63066E+12,434,-1,-1,-1,2586,d0,,
1.63066E+12,435,-1,-1,-1,2724,d0,,
1.63066E+12,436,-1,-1,-1,2570,d0,,
1.63066E+12,436,-1,-1,-1,2566,d0,,
1.63066E+12,444,-1,-1,-1,2592,d0,,
1.63066E+12,444,-1,-1,-1,2562,d0,,
1.63066E+12,444,-1,-1,-1,2576,d0,,
1.63066E+12,472,-1,-1,-1,2586,d0,,
1.63066E+12,472,-1,-1,-1,2598,d0,,
1.63066E+12,473,-1,-1,-1,2724,d0,,
1.63066E+12,473,-1,-1,-1,2612,d0,,
1.63066E+12,473,-1,-1,-1,2632,d0,,
1.63066E+12,473,-1,-1,-1,2572,d0,,
1.63066E+12,473,-1,-1,-1,2552,d0,,
1.63066E+12,473,-1,-1,-1,2588,d0,,
1.63066E+12,473,-1,-1,-1,2858,d0,,
1.63066E+12,473,-1,-1,-1,2562,d0,,
1.63066E+12,473,-1,-1,-1,2588,d0,,
1.63066E+12,473,-1,-1,-1,2588,d0,,
1.63066E+12,473,-1,-1,-1,2586,d0,,
1.63066E+12,473,-1,-1,-1,2792,d0,,
1.63066E+12,473,-1,-1,-1,2588,d0,,
1.63066E+12,473,-1,-1,-1,2632,d0,,
1.63066E+12,473,-1,-1,-1,2562,d0,,
1.63066E+12,481,-1,-1,-1,2480,d0,,
1.63066E+12,482,-1,-1,-1,2570,d0,,
1.63066E+12,482,-1,-1,-1,2586,d0,,
1.63066E+12,482,-1,-1,-1,2560,d0,,
1.63066E+12,516,-1,-1,-1,2592,d0,,
1.63066E+12,516,-1,-1,-1,2572,d0,,
1.63066E+12,516,-1,-1,-1,2536,d0,,
1.63066E+12,516,-1,-1,-1,2576,d0,,
1.63066E+12,517,-1,-1,-1,2542,d0,,
1.63066E+12,517,-1,-1,-1,2576,d0,,
1.63066E+12,517,-1,-1,-1,2562,d0,,
1.63066E+12,517,-1,-1,-1,2586,d0,,
1.63066E+12,517,-1,-1,-1,2582,d0,,
1.63066E+12,517,-1,-1,-1,2570,d0,,
1.63066E+12,517,-1,-1,-1,2562,d0,,
1.63066E+12,517,-1,-1,-1,2602,d0,,
1.63066E+12,517,-1,-1,-1,2650,d0,,
1.63066E+12,517,-1,-1,-1,2904,d0,,
1.63066E+12,518,-1,-1,-1,2880,d0,,
1.63066E+12,518,-1,-1,-1,2844,d0,,
1.63066E+12,518,-1,-1,-1,2884,d0,,
1.63066E+12,527,-1,-1,-1,2588,d0,,
1.63066E+12,527,-1,-1,-1,2614,d0,,
1.63066E+12,527,-1,-1,-1,2588,d0,,
1.63066E+12,527,-1,-1,-1,2598,d0,,
1.63066E+12,527,-1,-1,-1,2592,d0,,
1.63066E+12,555,-1,-1,-1,2614,d0,,
1.63066E+12,555,-1,-1,-1,2546,d0,,
1.63066E+12,555,-1,-1,-1,2914,d0,,
1.63066E+12,555,-1,-1,-1,2606,d0,,
1.63066E+12,555,-1,-1,-1,2578,d0,,
1.63066E+12,555,-1,-1,-1,2828,d0,,
1.63066E+12,555,-1,-1,-1,2596,d0,,
1.63066E+12,555,-1,-1,-1,2588,d0,,
1.63066E+12,555,-1,-1,-1,2526,d0,,
1.63066E+12,556,-1,-1,-1,2578,d0,,
1.63066E+12,556,-1,-1,-1,2588,d0,,
1.63066E+12,556,-1,-1,-1,2612,d0,,
1.63066E+12,556,-1,-1,-1,2576,d0,,
1.63066E+12,556,-1,-1,-1,2638,d0,,
1.63066E+12,556,-1,-1,-1,2602,d0,,
1.63066E+12,557,-1,-1,-1,2560,d0,,
1.63066E+12,557,-1,-1,-1,2700,d0,,
1.63066E+12,565,-1,-1,-1,2612,d0,,
1.63066E+12,565,-1,-1,-1,2778,d0,,
1.63066E+12,565,-1,-1,-1,2560,d0,,
1.63066E+12,565,-1,-1,-1,2578,d0,,
1.63066E+12,595,-1,-1,-1,2572,d0,,
1.63066E+12,595,-1,-1,-1,2566,d0,,
1.63066E+12,595,-1,-1,-1,2566,d0,,
1.63066E+12,595,-1,-1,-1,2586,d0,,
1.63066E+12,595,-1,-1,-1,2570,d0,,
1.63066E+12,596,-1,-1,-1,2550,d0,,
1.63066E+12,596,-1,-1,-1,2624,d0,,
1.63066E+12,596,-1,-1,-1,2576,d0,,
